scenario_key,scenario_order,scenario_label,security_layer,run_index,source_file,scenario,run_id,run_number,commit_sha,step_name,start_timestamp,end_timestamp,duration_seconds,status,is_workflow_total,is_security_step,is_deploy_step,is_valid_execution
c5,5,C5 - Optimized,optimized,2,analysis/raw/c5/timing/c5_run_2.csv,C5-optimized,27229813861,2,ce728e75994d8f32aeafaef2d7b70eea8e0b6b4b,sca_image,2026-06-09T19:55:07Z,2026-06-09T19:55:07Z,0,success,False,True,False,True
c5,5,C5 - Optimized,optimized,2,analysis/raw/c5/timing/c5_run_2.csv,C5-optimized,27229813861,2,ce728e75994d8f32aeafaef2d7b70eea8e0b6b4b,sca_total,2026-06-09T19:55:06Z,2026-06-09T19:55:07Z,1,success,False,True,False,True
c5,5,C5 - Optimized,optimized,2,analysis/raw/c5/timing/c5_run_2.csv,C5-optimized,27229813861,2,ce728e75994d8f32aeafaef2d7b70eea8e0b6b4b,sonarqube_sast,2026-06-09T19:53:58Z,2026-06-09T19:54:10Z,12,success,False,True,False,True
c5,5,C5 - Optimized,optimized,2,analysis/raw/c5/timing/c5_run_2.csv,C5-optimized,27229813861,2,ce728e75994d8f32aeafaef2d7b70eea8e0b6b4b,unit_tests,2026-06-09T19:53:57Z,2026-06-09T19:53:58Z,1,success,False,False,False,True
c5,5,C5 - Optimized,optimized,2,analysis/raw/c5/timing/c5_run_2.csv,C5-optimized,27229813861,2,ce728e75994d8f32aeafaef2d7b70eea8e0b6b4b,workflow_total,2026-06-09T19:53:52Z,2026-06-09T19:57:52Z,240,success,True,False,False,True
c5,5,C5 - Optimized,optimized,3,analysis/raw/c5/timing/c5_run_3.csv,C5-optimized,27229813861,2,ce728e75994d8f32aeafaef2d7b70eea8e0b6b4b,dast_health_check,2026-06-09T19:50:52Z,2026-06-09T19:50:52Z,0,success,False,True,False,True
c5,5,C5 - Optimized,optimized,3,analysis/raw/c5/timing/c5_run_3.csv,C5-optimized,27229813861,2,ce728e75994d8f32aeafaef2d7b70eea8e0b6b4b,dast_zap_baseline,2026-06-09T19:50:52Z,2026-06-09T19:51:36Z,44,success,False,True,False,True
c5,5,C5 - Optimized,optimized,3,analysis/raw/c5/timing/c5_run_3.csv,C5-optimized,27229813861,2,ce728e75994d8f32aeafaef2d7b70eea8e0b6b4b,docker_build,2026-06-09T19:49:02Z,2026-06-09T19:49:04Z,2,success,False,False,False,True
c5,5,C5 - Optimized,optimized,3,analysis/raw/c5/timing/c5_run_3.csv,C5-optimized,27229813861,2,ce728e75994d8f32aeafaef2d7b70eea8e0b6b4b,install_dependencies,2026-06-09T19:48:40Z,2026-06-09T19:48:41Z,1,success,False,False,False,True
c5,5,C5 - Optimized,optimized,3,analysis/raw/c5/timing/c5_run_3.csv,C5-optimized,27229813861,2,ce728e75994d8f32aeafaef2d7b70eea8e0b6b4b,kubernetes_deploy,2026-06-09T19:50:13Z,2026-06-09T19:50:42Z,29,success,False,False,True,True
c5,5,C5 - Optimized,optimized,3,analysis/raw/c5/timing/c5_run_3.csv,C5-optimized,27229813861,2,ce728e75994d8f32aeafaef2d7b70eea8e0b6b4b,kubernetes_smoke_test,2026-06-09T19:50:42Z,2026-06-09T19:50:47Z,5,success,False,False,True,True
c5,5,C5 - Optimized,optimized,3,analysis/raw/c5/timing/c5_run_3.csv,C5-optimized,27229813861,2,ce728e75994d8f32aeafaef2d7b70eea8e0b6b4b,sca_fs,2026-06-09T19:49:36Z,2026-06-09T19:49:36Z,0,success,False,True,False,True
c5,5,C5 - Optimized,optimized,3,analysis/raw/c5/timing/c5_run_3.csv,C5-optimized,27229813861,2,ce728e75994d8f32aeafaef2d7b70eea8e0b6b4b,sca_image,2026-06-09T19:49:36Z,2026-06-09T19:49:39Z,3,success,False,True,False,True
c5,5,C5 - Optimized,optimized,3,analysis/raw/c5/timing/c5_run_3.csv,C5-optimized,27229813861,2,ce728e75994d8f32aeafaef2d7b70eea8e0b6b4b,sca_total,2026-06-09T19:49:36Z,2026-06-09T19:49:39Z,3,success,False,True,False,True
c5,5,C5 - Optimized,optimized,3,analysis/raw/c5/timing/c5_run_3.csv,C5-optimized,27229813861,2,ce728e75994d8f32aeafaef2d7b70eea8e0b6b4b,sonarqube_sast,2026-06-09T19:48:42Z,2026-06-09T19:49:02Z,20,success,False,True,False,True
c5,5,C5 - Optimized,optimized,3,analysis/raw/c5/timing/c5_run_3.csv,C5-optimized,27229813861,2,ce728e75994d8f32aeafaef2d7b70eea8e0b6b4b,unit_tests,2026-06-09T19:48:41Z,2026-06-09T19:48:42Z,1,success,False,False,False,True
c5,5,C5 - Optimized,optimized,3,analysis/raw/c5/timing/c5_run_3.csv,C5-optimized,27229813861,2,ce728e75994d8f32aeafaef2d7b70eea8e0b6b4b,workflow_total,2026-06-09T19:48:36Z,2026-06-09T19:51:36Z,180,success,True,False,False,True
c5,5,C5 - Optimized,optimized,4,analysis/raw/c5/timing/c5_run_4.csv,C5-optimized,27229813861,2,ce728e75994d8f32aeafaef2d7b70eea8e0b6b4b,dast_health_check,2026-06-09T20:03:57Z,2026-06-09T20:03:57Z,0,success,False,True,False,True
c5,5,C5 - Optimized,optimized,4,analysis/raw/c5/timing/c5_run_4.csv,C5-optimized,27229813861,2,ce728e75994d8f32aeafaef2d7b70eea8e0b6b4b,dast_zap_baseline,2026-06-09T20:03:57Z,2026-06-09T20:04:34Z,37,success,False,True,False,True
c5,5,C5 - Optimized,optimized,4,analysis/raw/c5/timing/c5_run_4.csv,C5-optimized,27229813861,2,ce728e75994d8f32aeafaef2d7b70eea8e0b6b4b,docker_build,2026-06-09T20:01:56Z,2026-06-09T20:01:58Z,2,success,False,False,False,True
c5,5,C5 - Optimized,optimized,4,analysis/raw/c5/timing/c5_run_4.csv,C5-optimized,27229813861,2,ce728e75994d8f32aeafaef2d7b70eea8e0b6b4b,install_dependencies,2026-06-09T20:01:42Z,2026-06-09T20:01:42Z,0,success,False,False,False,True
c5,5,C5 - Optimized,optimized,4,analysis/raw/c5/timing/c5_run_4.csv,C5-optimized,27229813861,2,ce728e75994d8f32aeafaef2d7b70eea8e0b6b4b,kubernetes_deploy,2026-06-09T20:03:13Z,2026-06-09T20:03:47Z,34,success,False,False,True,True
c5,5,C5 - Optimized,optimized,4,analysis/raw/c5/timing/c5_run_4.csv,C5-optimized,27229813861,2,ce728e75994d8f32aeafaef2d7b70eea8e0b6b4b,kubernetes_smoke_test,2026-06-09T20:03:47Z,2026-06-09T20:03:52Z,5,success,False,False,True,True
c5,5,C5 - Optimized,optimized,4,analysis/raw/c5/timing/c5_run_4.csv,C5-optimized,27229813861,2,ce728e75994d8f32aeafaef2d7b70eea8e0b6b4b,sca_fs,2026-06-09T20:02:33Z,2026-06-09T20:02:33Z,0,success,False,True,False,True
c5,5,C5 - Optimized,optimized,4,analysis/raw/c5/timing/c5_run_4.csv,C5-optimized,27229813861,2,ce728e75994d8f32aeafaef2d7b70eea8e0b6b4b,sca_image,2026-06-09T20:02:33Z,2026-06-09T20:02:35Z,2,success,False,True,False,True
c5,5,C5 - Optimized,optimized,4,analysis/raw/c5/timing/c5_run_4.csv,C5-optimized,27229813861,2,ce728e75994d8f32aeafaef2d7b70eea8e0b6b4b,sca_total,2026-06-09T20:02:33Z,2026-06-09T20:02:35Z,2,success,False,True,False,True
c5,5,C5 - Optimized,optimized,4,analysis/raw/c5/timing/c5_run_4.csv,C5-optimized,27229813861,2,ce728e75994d8f32aeafaef2d7b70eea8e0b6b4b,sonarqube_sast,2026-06-09T20:01:43Z,2026-06-09T20:01:56Z,13,success,False,True,False,True
c5,5,C5 - Optimized,optimized,4,analysis/raw/c5/timing/c5_run_4.csv,C5-optimized,27229813861,2,ce728e75994d8f32aeafaef2d7b70eea8e0b6b4b,unit_tests,2026-06-09T20:01:42Z,2026-06-09T20:01:43Z,1,success,False,False,False,True
c5,5,C5 - Optimized,optimized,4,analysis/raw/c5/timing/c5_run_4.csv,C5-optimized,27229813861,2,ce728e75994d8f32aeafaef2d7b70eea8e0b6b4b,workflow_total,2026-06-09T20:01:37Z,2026-06-09T20:04:35Z,178,success,True,False,False,True
c5,5,C5 - Optimized,optimized,5,analysis/raw/c5/timing/c5_run_5.csv,C5-optimized,27229813861,2,ce728e75994d8f32aeafaef2d7b70eea8e0b6b4b,dast_health_check,2026-06-09T20:09:59Z,2026-06-09T20:09:59Z,0,success,False,True,False,True
c5,5,C5 - Optimized,optimized,5,analysis/raw/c5/timing/c5_run_5.csv,C5-optimized,27229813861,2,ce728e75994d8f32aeafaef2d7b70eea8e0b6b4b,dast_zap_baseline,2026-06-09T20:09:59Z,2026-06-09T20:10:35Z,36,success,False,True,False,True
c5,5,C5 - Optimized,optimized,5,analysis/raw/c5/timing/c5_run_5.csv,C5-optimized,27229813861,2,ce728e75994d8f32aeafaef2d7b70eea8e0b6b4b,docker_build,2026-06-09T20:07:52Z,2026-06-09T20:07:54Z,2,success,False,False,False,True
c5,5,C5 - Optimized,optimized,5,analysis/raw/c5/timing/c5_run_5.csv,C5-optimized,27229813861,2,ce728e75994d8f32aeafaef2d7b70eea8e0b6b4b,install_dependencies,2026-06-09T20:07:32Z,2026-06-09T20:07:32Z,0,success,False,False,False,True
c5,5,C5 - Optimized,optimized,5,analysis/raw/c5/timing/c5_run_5.csv,C5-optimized,27229813861,2,ce728e75994d8f32aeafaef2d7b70eea8e0b6b4b,kubernetes_deploy,2026-06-09T20:09:11Z,2026-06-09T20:09:49Z,38,success,False,False,True,True
c5,5,C5 - Optimized,optimized,5,analysis/raw/c5/timing/c5_run_5.csv,C5-optimized,27229813861,2,ce728e75994d8f32aeafaef2d7b70eea8e0b6b4b,kubernetes_smoke_test,2026-06-09T20:09:49Z,2026-06-09T20:09:54Z,5,success,False,False,True,True
c5,5,C5 - Optimized,optimized,5,analysis/raw/c5/timing/c5_run_5.csv,C5-optimized,27229813861,2,ce728e75994d8f32aeafaef2d7b70eea8e0b6b4b,sca_fs,2026-06-09T20:08:23Z,2026-06-09T20:08:23Z,0,success,False,True,False,True
c5,5,C5 - Optimized,optimized,5,analysis/raw/c5/timing/c5_run_5.csv,C5-optimized,27229813861,2,ce728e75994d8f32aeafaef2d7b70eea8e0b6b4b,sca_image,2026-06-09T20:08:23Z,2026-06-09T20:08:25Z,2,success,False,True,False,True
c5,5,C5 - Optimized,optimized,5,analysis/raw/c5/timing/c5_run_5.csv,C5-optimized,27229813861,2,ce728e75994d8f32aeafaef2d7b70eea8e0b6b4b,sca_total,2026-06-09T20:08:23Z,2026-06-09T20:08:25Z,2,success,False,True,False,True
c5,5,C5 - Optimized,optimized,5,analysis/raw/c5/timing/c5_run_5.csv,C5-optimized,27229813861,2,ce728e75994d8f32aeafaef2d7b70eea8e0b6b4b,sonarqube_sast,2026-06-09T20:07:34Z,2026-06-09T20:07:52Z,18,success,False,True,False,True
c5,5,C5 - Optimized,optimized,5,analysis/raw/c5/timing/c5_run_5.csv,C5-optimized,27229813861,2,ce728e75994d8f32aeafaef2d7b70eea8e0b6b4b,unit_tests,2026-06-09T20:07:32Z,2026-06-09T20:07:34Z,2,success,False,False,False,True
c5,5,C5 - Optimized,optimized,5,analysis/raw/c5/timing/c5_run_5.csv,C5-optimized,27229813861,2,ce728e75994d8f32aeafaef2d7b70eea8e0b6b4b,workflow_total,2026-06-09T20:07:26Z,2026-06-09T20:10:35Z,189,success,True,False,False,True
